UT (Unique WOS ID),Publication Year,topic_bertopic,topic_lda,topic_nmf,topic_kmeans
WOS:000620625700006,2021,0,23,60,45
WOS:001544504700001,2025,30,52,19,24
WOS:000901277800001,2022,0,23,12,5
WOS:001441695500001,2025,-1,77,73,2
WOS:000721882300002,2021,-1,38,74,40
WOS:000603396600001,2020,50,52,67,42
WOS:001369796900001,2025,-1,77,3,17
WOS:000970584100001,2023,53,77,67,0
WOS:001334589600001,2024,16,38,23,58
WOS:000891477300001,2021,94,23,19,45
WOS:000758923900001,2022,36,77,31,10
WOS:001009131800001,2023,35,77,66,13
WOS:000794210600001,2024,42,52,28,79
WOS:001059374400001,2023,4,77,3,17
WOS:001549208400014,2025,-1,52,74,59
WOS:000647586800030,2021,-1,52,78,0
WOS:001504315200010,2025,61,52,45,48
WOS:000635300200001,2021,61,52,73,48
WOS:000818730500001,2024,49,38,73,12
WOS:000756797200003,2022,1,38,4,64
WOS:001079905300001,2024,1,38,4,43
WOS:000898751700001,2023,84,78,59,26
WOS:001084494200001,2025,16,38,74,58
WOS:001033325200001,2023,32,4,25,14
WOS:000630570900001,2022,9,38,53,3
WOS:000939367500001,2023,79,38,72,29
WOS:001523862500001,2025,-1,52,78,0
WOS:001371677700003,2024,79,52,71,62
WOS:000836058200001,2023,39,52,54,37
WOS:000594686700004,2020,5,38,57,54
WOS:001492243900001,2025,88,52,56,40
WOS:001006380900001,2023,62,52,45,62
WOS:000765588800001,2023,-1,38,54,20
WOS:000547650800001,2020,1,38,4,43
WOS:000693202800012,2021,10,23,22,9
WOS:000890037200001,2023,40,52,69,40
WOS:001327157000001,2024,13,52,51,28
WOS:000564447200001,2020,26,52,41,8
WOS:001197087400001,2024,-1,38,59,73
WOS:001084849200002,2023,-1,38,4,11
WOS:001595201700001,2025,42,38,64,40
WOS:001249917400001,2025,24,77,35,52
WOS:000696689600001,2021,11,23,13,18
WOS:001648242500001,2025,1,38,4,77
WOS:000517875800001,2022,-1,77,62,46
WOS:001063548900001,2023,102,38,69,53
WOS:001079287900002,2023,48,77,37,21
WOS:001488002200001,2025,-1,52,78,26
WOS:000787891100015,2022,30,52,19,24
WOS:000821875100011,2022,87,52,68,59
WOS:000800557800001,2022,46,52,71,38
WOS:001390110300014,2024,10,52,22,9
WOS:000721327200021,2021,65,52,56,0
WOS:001548037600001,2025,102,52,55,26
WOS:001591285600001,2025,13,23,76,73
WOS:001448196500001,2026,42,77,67,21
WOS:001247638800001,2024,-1,52,49,40
WOS:000995420300001,2024,27,52,45,70
WOS:000583855200007,2020,21,52,64,72
WOS:001615035500003,2025,41,38,54,20
WOS:000512479400009,2020,1,38,4,77
WOS:000904959100003,2022,100,77,67,55
WOS:000618091600005,2021,14,52,71,77
WOS:001586473800001,2025,3,77,74,4
WOS:000860628200001,2023,2,52,74,22
WOS:001256230000001,2024,14,52,71,40
WOS:000730828300008,2021,6,52,43,23
WOS:001036631800001,2023,88,52,79,42
WOS:000827058900001,2024,1,38,4,77
WOS:000684762000004,2023,17,52,26,78
WOS:000888755200016,2022,72,52,5,67
WOS:000618890700014,2021,51,77,62,32
WOS:001368948300001,2024,2,52,6,22
WOS:001207173200001,2024,13,52,51,58
WOS:001005993700001,2023,13,23,51,37
WOS:001053354100001,2023,27,38,45,70
WOS:000791910900001,2022,19,38,77,29
WOS:000903746900011,2023,1,23,4,64
WOS:000822707700003,2022,0,23,60,5
WOS:001259383000001,2024,46,52,51,38
WOS:000719789900003,2021,11,23,13,18
WOS:001510938200003,2025,72,52,4,42
WOS:000758820600001,2022,81,77,77,37
WOS:000613919800025,2020,102,23,8,0
WOS:000691959800001,2022,17,52,26,78
WOS:001390920000001,2025,31,52,5,67
WOS:001565852400001,2025,63,52,70,49
WOS:001473074700001,2025,62,52,74,71
WOS:001466548100001,2025,14,52,71,57
WOS:001024182400001,2023,6,52,51,39
WOS:001503074700001,2026,57,77,42,55
WOS:000864593900001,2022,33,52,48,57
WOS:000558669900001,2021,2,52,64,22
WOS:001241460500001,2024,19,38,45,29
WOS:001007720400001,2023,84,78,47,26
WOS:000764241900001,2022,52,52,72,19
WOS:001561970000020,2025,88,52,56,40
WOS:001609459900001,2025,56,52,71,62
WOS:000670249600001,2021,-1,23,68,25
WOS:000964715500001,2023,11,23,64,53
WOS:001108929300040,2023,-1,52,74,26
WOS:001169664700001,2024,-1,78,7,57
WOS:000880310400020,2022,23,38,73,7
WOS:000906821600001,2024,45,77,77,33
WOS:001288623300001,2024,101,52,66,56
WOS:000692414800004,2021,13,23,22,9
WOS:000535031400001,2021,-1,77,65,21
WOS:000849530900001,2023,33,52,41,8
WOS:000669248400010,2021,29,52,68,67
WOS:001420960100001,2025,37,52,76,56
WOS:000604310600001,2020,55,52,68,28
WOS:000796844200001,2023,62,52,73,48
WOS:001029514000001,2023,30,77,19,24
WOS:001401748400001,2025,78,52,19,24
WOS:001057358500001,2023,94,23,6,26
WOS:000862723900006,2023,-1,78,7,57
WOS:001147062400001,2024,1,52,47,26
WOS:000782247700001,2022,52,52,72,19
WOS:001560341400001,2025,2,77,74,75
WOS:000784400700001,2022,0,23,12,45
WOS:001270800600001,2025,26,52,41,8
WOS:001122836300001,2023,18,52,10,59
WOS:000511175000027,2020,43,38,55,75
WOS:001132527300001,2025,1,38,4,74
WOS:000878629700015,2022,69,77,37,61
WOS:000667639300001,2022,1,38,4,64
WOS:001513836700001,2026,34,77,74,51
WOS:001291372300010,2023,18,23,59,59
WOS:000959035000001,2023,7,38,24,39
WOS:000519233400001,2020,0,23,8,5
WOS:000718714700001,2021,-1,38,76,66
WOS:000537195100001,2021,103,38,73,35
WOS:001249670000001,2024,0,23,12,5
WOS:001503285800001,2025,3,38,79,4
WOS:001099730600001,2023,-1,77,37,21
WOS:001062480600001,2021,58,23,39,25
WOS:000912157500001,2023,4,77,3,46
WOS:001164248800001,2024,-1,77,31,10
WOS:000707361600020,2021,31,38,5,67
WOS:000567384600001,2022,-1,77,3,44
WOS:001602169200001,2025,81,77,73,65
WOS:000615966700001,2021,-1,52,52,38
WOS:000922862700001,2023,-1,77,64,10
WOS:000755504200001,2023,-1,77,74,55
WOS:000894312400001,2022,66,38,74,58
WOS:000635975800020,2021,6,52,64,42
WOS:001162111000001,2024,17,52,26,78
WOS:000746071200001,2022,13,78,51,76
WOS:001514612100001,2025,1,38,4,77
WOS:001335839600001,2024,1,38,4,11
WOS:000570750000001,2020,1,38,4,77
WOS:000844247700009,2022,-1,77,77,65
WOS:001355958100003,2024,8,77,63,51
WOS:000890202500001,2023,6,38,63,23
WOS:000797831200001,2022,38,77,57,54
WOS:000713123100009,2021,24,77,74,52
WOS:000880753000001,2022,-1,23,69,53
WOS:001559273100001,2025,65,23,64,59
WOS:001032876200001,2023,66,52,76,24
WOS:001359412300001,2024,-1,38,69,53
WOS:000618170700003,2021,84,52,47,76
WOS:001607895700002,2026,17,78,26,27
WOS:000894393300019,2020,12,38,55,65
WOS:000850392500001,2023,2,52,6,46
WOS:001585314500001,2025,-1,38,11,71
WOS:000618558500023,2021,25,77,58,12
WOS:000706713800011,2021,65,52,76,57
WOS:000648135400001,2022,30,52,19,79
WOS:000945689300001,2023,51,77,62,32
WOS:000763928600001,2022,45,38,77,33
WOS:001629827600001,2025,78,52,38,62
WOS:000706793900001,2021,37,52,76,56
WOS:000716855700001,2022,60,52,69,0
WOS:001010724300001,2023,3,38,62,29
WOS:001000086200001,2023,2,52,52,22
WOS:000628705300001,2021,100,77,67,55
WOS:001009601100001,2023,49,77,73,48
WOS:001201529100009,2022,-1,77,67,55
WOS:001011720500001,2023,79,38,29,29
WOS:000628734600001,2023,35,77,66,13
WOS:000618630000015,2021,69,77,66,61
WOS:001197111200008,2024,73,77,63,51
WOS:000575372400008,2020,48,77,37,61
WOS:001270805700001,2024,-1,52,49,62
WOS:001300289400001,2024,104,38,73,53
WOS:000656103300001,2021,30,52,19,24
WOS:001632786200001,2025,1,52,4,77
WOS:001566649700001,2026,25,38,58,12
WOS:000806316400001,2023,29,52,68,47
WOS:000543362000008,2020,72,38,11,71
WOS:001475613800001,2025,52,52,72,19
WOS:000961375900002,2023,3,77,60,60
WOS:001413496900001,2025,3,52,60,4
WOS:000563519100002,2020,-1,52,76,72
WOS:001399014200001,2025,10,23,22,9
WOS:000661751100005,2021,44,38,61,15
WOS:000531077400009,2020,100,77,67,32
WOS:001338906400001,2024,27,52,45,70
WOS:001249221200002,2024,3,52,69,53
WOS:000777001200005,2022,42,77,28,79
WOS:001096625400001,2024,-1,77,60,35
WOS:000614094300018,2021,31,38,5,67
WOS:001283297400001,2024,15,38,63,11
WOS:000642595600088,2021,3,52,76,4
WOS:001536188100001,2025,103,38,69,35
WOS:001690477500001,2023,11,52,13,62
WOS:001451120800001,2025,-1,38,74,35
WOS:000640886300001,2021,63,52,40,49
WOS:001617743700004,2025,-1,38,69,58
WOS:000793502900020,2022,48,77,21,51
WOS:000621363400008,2021,59,77,3,17
WOS:001422333300001,2025,0,52,50,0
WOS:001046409200006,2023,96,52,30,56
WOS:001570151400001,2026,87,38,49,59
WOS:001301108200001,2024,25,52,58,24
WOS:000917327500001,2023,35,77,66,13
WOS:001256931400001,2024,8,77,2,51
WOS:000653775500009,2021,3,38,69,4
WOS:001041837900001,2023,22,77,62,32
WOS:001550414100001,2025,0,23,59,45
WOS:001624776700001,2025,-1,52,30,62
WOS:000516898200001,2022,4,77,3,46
WOS:000556916000007,2020,-1,77,73,2
WOS:001155368500006,2023,8,52,4,51
WOS:001314845100001,2024,19,38,4,74
WOS:000930659500002,2023,67,52,4,77
WOS:001531110300001,2025,7,38,45,39
WOS:001116265000009,2022,-1,23,77,22
WOS:001473073000001,2025,27,52,45,42
WOS:000534519500001,2022,15,77,63,55
WOS:000565736100005,2020,-1,77,77,65
WOS:001107573600001,2024,26,52,56,8
WOS:000588720800001,2020,1,38,4,11
WOS:000687974900009,2021,64,77,65,10
WOS:000600505500022,2020,-1,38,4,27
WOS:000552036200001,2022,32,77,72,14
WOS:000923032000001,2024,-1,52,73,17
WOS:000571475500006,2020,16,38,69,35
WOS:000679176400006,2021,-1,38,64,28
WOS:001427707300001,2025,2,52,52,22
WOS:000928219800002,2023,80,38,3,71
WOS:000561433300053,2020,71,38,77,35
WOS:000588490600017,2020,66,52,19,58
WOS:000552697500001,2020,2,52,6,50
WOS:000813442100009,2022,54,38,75,77
WOS:000962016400002,2023,-1,38,61,15
WOS:000762556900001,2023,58,23,39,25
WOS:001385317500001,2024,-1,52,3,62
WOS:001322938600001,2024,98,77,2,1
WOS:000627436500002,2021,3,77,62,60
WOS:000630274400001,2022,75,52,73,22
WOS:000543434200009,2020,17,52,19,78
WOS:001087880900001,2024,49,77,73,2
WOS:001316049200001,2025,44,77,61,1
WOS:000962016400004,2023,104,38,73,15
WOS:000570093600008,2020,46,38,61,15
WOS:001385434800005,2024,35,77,66,13
WOS:001566070400001,2025,6,52,65,23
WOS:000773771900001,2022,13,52,51,40
WOS:000568268900001,2020,1,38,55,77
WOS:000589625100001,2021,-1,38,50,53
WOS:000614094300022,2021,-1,52,54,20
WOS:000747407600001,2022,54,38,75,77
WOS:000852623200006,2022,22,77,62,32
WOS:000702180600001,2022,-1,77,62,21
WOS:001390574500001,2025,71,77,67,65
WOS:000578371100001,2022,66,77,62,32
WOS:000886108400001,2022,-1,77,74,52
WOS:001572186900001,2025,19,38,71,29
WOS:000765643200001,2022,17,52,19,78
WOS:001296596700001,2024,85,52,73,62
WOS:001014149300001,2023,0,23,52,5
WOS:000978594400001,2023,-1,78,7,76
WOS:001578874300001,2025,4,77,3,46
WOS:001249348200001,2024,55,52,43,62
WOS:000582583900004,2020,80,38,3,71
WOS:001207389700001,2024,101,77,9,56
WOS:000746945800018,2022,94,52,50,39
WOS:000723624600001,2022,69,77,37,61
WOS:000971761900001,2023,65,23,47,26
WOS:000693668700027,2021,28,78,7,57
WOS:000514120100004,2020,59,77,78,2
WOS:000610041300001,2021,40,52,36,40
WOS:000584968600001,2021,-1,77,73,44
WOS:000888436400007,2022,-1,78,7,76
WOS:001399011400015,2025,96,52,76,62
WOS:001651132600004,2025,17,78,47,27
WOS:001325429200001,2024,58,23,39,25
WOS:000907588200001,2022,-1,77,52,22
WOS:000612692300001,2021,-1,52,49,62
WOS:001511853700001,2025,26,52,64,8
WOS:001351560800001,2024,51,77,67,30
WOS:000530884200008,2020,32,77,25,65
WOS:001312787100001,2024,20,77,44,69
WOS:000527789300001,2022,-1,77,73,30
WOS:000978019000001,2023,56,38,61,71
WOS:000677410500001,2022,77,38,32,6
WOS:001221263100001,2024,25,38,58,12
WOS:001066122800001,2023,3,52,56,4
WOS:001025708400002,2023,46,52,43,38
WOS:001143352400004,2023,62,52,61,62
WOS:000829761800001,2022,22,77,62,32
WOS:000638683500003,2021,20,77,44,69
WOS:000788600200001,2022,50,52,73,42
WOS:000547596900001,2020,21,52,73,72
WOS:001126495100001,2025,-1,52,28,79
WOS:000547867100001,2021,103,38,73,35
WOS:001205736100004,2023,19,38,46,29
WOS:001129837100001,2024,0,52,71,0
WOS:000632630900001,2021,21,52,18,72
WOS:001437285700009,2025,-1,52,55,49
WOS:000826223100009,2022,52,52,72,19
WOS:001067793800001,2023,43,77,55,34
WOS:001519620900001,2025,30,52,61,24
WOS:000809883600001,2022,-1,77,5,67
WOS:000543362000010,2020,35,38,66,56
WOS:000584997100001,2021,101,38,1,56
WOS:001638416600001,2025,44,38,61,15
WOS:001435094800001,2025,-1,77,65,55
WOS:001423726800001,2026,-1,38,73,2
WOS:001605947300001,2025,42,38,28,21
WOS:000862749100014,2022,44,38,61,15
WOS:000656183500001,2021,39,77,37,61
WOS:001483485400001,2026,-1,77,1,21
WOS:000565881500033,2020,12,52,5,36
WOS:000570891000001,2021,46,52,27,38
WOS:001291505500001,2024,55,38,61,53
WOS:000515194800041,2020,60,52,69,53
WOS:000828272200001,2022,44,77,61,65
WOS:000765789800015,2022,32,77,25,14
WOS:001520065900003,2025,7,38,61,39
WOS:001488965400001,2025,78,52,71,19
WOS:001265683100001,2024,61,52,46,48
WOS:000517202000004,2020,71,77,77,15
WOS:000671692800082,2021,14,52,71,38
WOS:001567102700001,2025,9,77,53,3
WOS:000767085700001,2022,51,77,62,32
WOS:000626782000001,2021,54,38,75,22
WOS:000539730000002,2020,-1,52,27,26
WOS:001277488500001,2024,0,23,69,5
WOS:000768828400004,2022,89,38,74,58
WOS:000961375900003,2023,-1,38,4,36
WOS:000757132100002,2023,-1,77,37,61
WOS:001368077000001,2024,-1,77,54,17
WOS:001205737000002,2020,-1,77,55,75
WOS:001317068900011,2024,89,52,49,71
WOS:001265442000004,2025,17,52,34,27
WOS:000677133200001,2021,69,77,37,55
WOS:000546242900002,2020,58,38,39,25
WOS:000605946300006,2020,-1,77,46,60
WOS:000672819900011,2020,25,38,58,12
WOS:000707914700001,2021,70,77,44,30
WOS:000865397800001,2022,57,77,42,51
WOS:000869624500001,2023,79,52,71,29
WOS:000734977000001,2021,-1,77,3,17
WOS:000609107300010,2020,2,52,6,63
WOS:000796332900001,2022,77,38,71,6
WOS:001208647000007,2024,-1,52,11,71
WOS:001069926800001,2023,95,77,4,51
WOS:001598034500001,2025,4,77,3,46
WOS:000582837800001,2021,63,52,75,26
WOS:001235455900001,2024,-1,38,69,53
WOS:000680400300001,2021,42,38,28,40
WOS:000539293000023,2020,-1,52,47,59
WOS:000800231900001,2022,10,52,22,9
WOS:000760242500009,2022,53,77,71,0
WOS:001477318200001,2025,70,77,67,30
WOS:000868369200001,2023,-1,52,72,19
WOS:000574748800001,2021,5,77,62,1
WOS:001281212800002,2024,54,38,75,58
WOS:001571388100001,2025,28,52,7,57
WOS:001334983300011,2024,0,52,71,0
WOS:000880878500001,2022,29,23,68,31
WOS:000531061900001,2020,0,78,68,26
WOS:000641651800007,2021,11,23,13,31
WOS:000943738000001,2023,51,77,42,51
WOS:001342033300008,2024,79,38,71,29
WOS:000765758300001,2022,21,23,69,72
WOS:000640699800019,2021,0,23,60,45
WOS:000602633400001,2020,0,23,8,5
WOS:001091428400001,2024,6,52,79,23
WOS:000866014700001,2022,14,38,71,77
WOS:001315252900003,2024,61,52,72,48
WOS:000687321300010,2021,95,77,74,52
WOS:001546340400004,2025,18,52,59,59
WOS:000724643800001,2022,11,23,7,57
WOS:001205947800001,2024,93,52,79,62
WOS:000985732500001,2024,57,77,42,55
WOS:001584671200002,2026,23,52,34,7
WOS:000736968700006,2022,23,38,70,7
WOS:000970300500001,2023,74,52,19,24
WOS:001059826700006,2023,59,77,3,17
WOS:000773909200001,2023,30,52,4,24
WOS:000879089400001,2023,-1,52,45,0
WOS:001465146900001,2025,7,52,20,37
WOS:000921807100001,2023,-1,52,50,0
WOS:000540049300012,2020,82,52,74,22
WOS:001228839700001,2024,87,52,59,59
WOS:001290576400001,2025,62,52,43,23
WOS:000717859200001,2022,-1,77,63,30
WOS:001646952600001,2025,40,52,49,62
WOS:000947146600001,2024,30,52,19,24
WOS:000781329500003,2022,37,52,70,42
WOS:001333391500004,2024,52,38,72,17
WOS:001459681100001,2025,41,52,61,20
WOS:001381892900001,2024,17,52,28,78
WOS:000606856900002,2021,21,52,4,72
WOS:000896781400001,2022,1,38,4,77
WOS:000819924300002,2022,101,52,74,33
WOS:000581680200025,2020,1,38,77,77
WOS:000583385700001,2020,17,52,26,27
WOS:000889723900001,2022,49,77,73,51
WOS:000893521600001,2023,68,38,20,37
WOS:000635975800014,2021,37,52,61,49
WOS:001025657200001,2023,104,38,62,53
WOS:001193314800001,2024,7,77,67,68
WOS:001414534100001,2025,25,38,58,12
WOS:001484412100001,2025,20,52,6,22
WOS:001297529500001,2024,31,52,5,67
WOS:001521901900001,2025,49,77,73,55
WOS:001272220200002,2024,51,77,62,32
WOS:000614295400005,2020,5,38,66,65
WOS:001124062200002,2025,95,77,62,51
WOS:001388821800001,2025,-1,77,37,21
WOS:001480701000001,2025,17,38,70,27
WOS:000927572100001,2022,-1,77,67,55
WOS:000541734200008,2020,-1,77,42,65
WOS:000822779500001,2022,61,38,46,48
WOS:000632599800005,2021,25,52,58,12
WOS:000950381000001,2023,65,52,76,40
WOS:000792204900008,2022,12,52,5,36
WOS:000590574300001,2022,32,77,25,14
WOS:000895930700002,2022,31,52,5,67
WOS:000675484200007,2021,8,77,65,55
WOS:000608247400006,2021,-1,52,47,26
WOS:001461286300001,2025,63,52,70,49
WOS:000625827000005,2021,77,38,32,6
WOS:000561986300001,2020,73,77,62,51
WOS:001636067100001,2025,31,52,5,67
WOS:000944245000001,2023,73,77,60,21
WOS:000569134500004,2020,100,77,67,21
WOS:001195195000001,2024,10,23,22,9
WOS:001203234500003,2024,22,77,60,65
WOS:000555468400007,2020,22,77,78,32
WOS:000832902000001,2022,77,38,66,6
WOS:001462488000001,2025,41,52,54,20
WOS:000641712400001,2021,97,52,66,42
WOS:000677941500001,2022,6,52,43,37
WOS:000611078800001,2021,26,52,52,8
WOS:000945699300003,2023,35,77,66,13
WOS:000876491100021,2023,6,52,56,23
WOS:000716949700001,2022,-1,52,50,40
WOS:000963369100001,2023,-1,77,71,61
WOS:001420116900001,2026,36,77,73,55
WOS:000832634900013,2022,18,52,59,59
WOS:001289131200001,2024,52,52,72,46
WOS:000619295400169,2021,56,38,71,71
WOS:001030779300013,2023,25,38,58,12
WOS:000548620400001,2021,-1,77,67,55
WOS:000797932600013,2022,68,38,6,37
WOS:001144877000001,2024,76,77,67,51
WOS:000558675400001,2021,-1,38,5,36
WOS:001476153600001,2025,25,38,58,12
WOS:000965168800001,2023,31,38,5,67
WOS:000740162700001,2022,-1,52,60,0
WOS:000805157800001,2022,33,23,59,73
WOS:000806168700003,2022,21,52,19,72
WOS:000534250200001,2021,-1,38,61,15
WOS:000598048300001,2020,3,77,14,30
WOS:001462431100001,2026,42,52,76,79
WOS:000709465300001,2022,1,38,4,64
WOS:000681001900001,2022,47,77,74,55
WOS:000528260000003,2020,38,77,57,54
WOS:001586858600001,2025,1,38,4,74
WOS:001522768100001,2025,45,38,77,33
WOS:000814271800001,2023,60,38,58,53
WOS:001012054600001,2023,103,38,33,35
WOS:000656421900001,2021,59,38,62,2
WOS:000530964400001,2021,25,52,58,12
WOS:000557847000008,2020,11,23,59,73
WOS:000689252200001,2021,12,52,40,49
WOS:000562276100001,2021,62,52,43,23
WOS:000885327300001,2022,27,52,45,70
WOS:001550753800001,2025,-1,52,79,40
WOS:000555020800001,2020,23,52,34,7
WOS:000640507100001,2021,62,52,64,28
WOS:000691501100003,2021,11,52,6,50
WOS:001325664500001,2024,-1,52,55,75
WOS:001164649300013,2023,31,52,74,67
WOS:000903630600001,2024,3,38,60,4
WOS:000575709500002,2020,0,23,76,5
WOS:001445198800001,2025,31,38,61,67
WOS:001406043100001,2025,15,38,63,66
WOS:000646561500001,2021,17,52,41,72
WOS:001552544500001,2025,-1,77,67,55
WOS:000840572600002,2023,3,38,77,35
WOS:000922552000001,2023,72,52,11,71
WOS:000763633100001,2022,25,52,58,12
WOS:001201794900003,2024,-1,52,71,79
WOS:001052619900001,2023,7,52,7,39
WOS:001334499100001,2025,79,38,50,29
WOS:001354811700001,2025,65,52,59,67
WOS:000628318400001,2021,2,52,6,50
WOS:001414503000001,2025,-1,52,64,59
WOS:001394765700001,2025,12,52,56,36
WOS:001016715900007,2023,15,38,63,29
WOS:001177494500001,2024,42,52,28,79
WOS:000642595600078,2021,41,52,54,20
WOS:001091902700001,2023,84,52,60,26
WOS:000637113800001,2022,-1,77,73,2
WOS:000900947300001,2022,14,52,71,79
WOS:000731641900001,2021,-1,52,61,62
WOS:000680818500001,2022,69,77,37,21
WOS:000823825400001,2024,68,38,20,37
WOS:000796628600001,2022,8,77,61,65
WOS:000877581400003,2022,29,78,68,26
WOS:001136890700001,2024,15,38,63,11
WOS:001300877900001,2025,-1,77,44,62
WOS:000592409800017,2020,-1,23,20,37
WOS:000932097200001,2023,-1,52,62,58
WOS:001138390600001,2024,57,77,42,51
WOS:000791127400001,2022,99,52,70,56
WOS:001578372800001,2025,102,52,50,14
WOS:001608533600001,2025,1,38,4,11
WOS:001488474000001,2025,51,77,46,32
WOS:001435697300001,2025,-1,52,50,0
WOS:001181733600004,2023,57,52,42,40
WOS:001618255200001,2026,103,38,33,35
WOS:000925326500001,2023,7,38,24,68
WOS:001574618300001,2025,32,52,71,14
WOS:000543362000003,2020,17,52,26,78
WOS:000710146800004,2021,66,38,62,58
WOS:001061363400001,2024,50,52,18,72
WOS:001211293200099,2024,42,52,28,79
WOS:001460478600002,2025,52,52,72,19
WOS:000534998900001,2020,6,52,43,23
WOS:000553234900001,2021,11,23,54,18
WOS:000877609200002,2023,0,23,50,45
WOS:001557411600001,2025,-1,52,48,62
WOS:000911217000001,2022,0,23,79,5
WOS:001196514400001,2024,-1,52,56,59
WOS:001522021500049,2025,67,52,19,62
WOS:001480370500001,2026,55,52,28,62
WOS:001134783400001,2024,-1,52,23,58
WOS:000692852800001,2021,72,77,71,42
WOS:001142434000001,2024,75,77,67,51
WOS:000543131900001,2020,-1,52,28,79
WOS:000744167600023,2021,101,77,73,55
WOS:000568489700001,2021,9,52,53,3
WOS:001631610700030,2025,101,52,9,56
WOS:001221510600001,2024,18,38,59,59
WOS:001151038800001,2024,1,77,4,77
WOS:001509716700001,2025,15,38,63,66
WOS:001293509300001,2021,15,52,63,66
WOS:000623978800001,2021,22,77,67,30
WOS:000537294600001,2020,11,23,13,18
WOS:000653513200001,2021,16,77,62,58
WOS:001278070200002,2024,-1,77,73,65
WOS:001387688900001,2024,33,52,48,16
WOS:000631311300002,2021,62,52,45,70
WOS:001539891300001,2025,17,52,26,78
WOS:001324246800001,2024,40,23,69,0
WOS:001239581400001,2024,25,52,58,12
WOS:001068259300001,2023,7,52,56,39
WOS:001275747900001,2024,-1,52,48,16
WOS:001084081200001,2024,50,52,49,15
WOS:001125746400001,2023,18,52,70,59
WOS:001372425100001,2024,50,52,18,72
WOS:001596700200001,2025,32,52,74,14
WOS:001430468800001,2025,22,77,62,14
WOS:000660076900054,2021,-1,52,73,24
WOS:001414332400001,2026,59,52,3,46
