UT,Publication Year,Document Type,lda_topic,lda_probability
WOS:000566799100001,2021,Article,29,0.32660033316904036
WOS:000680609700001,2022,Article,5,0.33615391696019403
WOS:000507666600019,2020,Article,4,0.45789948617859705
WOS:000809436600007,2022,Article,0,0.30560409089696344
WOS:000730746200001,2021,Article,19,0.3374508748447092
WOS:000790971300005,2022,Article,12,0.6185243877940074
WOS:001023837100001,2024,Article,4,0.6460200078717776
WOS:001451716200001,2025,Article; Early Access,1,0.6960763973745079
WOS:001368853300008,2025,Article,14,0.5562631783141123
WOS:001345249600001,2025,Article,25,0.5385362705379055
WOS:000824305600001,2022,Article,22,0.4599778373246044
WOS:000636730200012,2021,Article,0,0.24237657710619667
WOS:000533788900001,2020,Article,9,0.5255382088552522
WOS:000630547100005,2021,Article,29,0.333916706697772
WOS:001291710100001,2025,Article,29,0.4871586072346055
WOS:000733049300001,2022,Article,25,0.38654830325285783
WOS:000737061000001,2022,Article,11,0.6196490581770171
WOS:000679104800001,2021,Article,24,0.5284070659388982
WOS:001606803100001,2025,Article,14,0.3672486944984808
WOS:000695941800001,2021,Article,13,0.49536913340202476
WOS:000692109800016,2021,Article,25,0.3829293169641474
WOS:001011438100001,2023,Article,13,0.22460073895167035
WOS:000784469500001,2022,Article,25,0.3730074367804374
WOS:000789153300021,2022,Article,13,0.48776002366040144
WOS:000544468200001,2020,Article,14,0.23993053119048846
WOS:000646667600016,2021,Article,1,0.5686202263839356
WOS:001640216600007,2025,Article; Book Chapter,4,0.24544524729800987
WOS:000712991700004,2021,Article,25,0.5482473181866634
WOS:001275803500001,2024,Article,14,0.4709428478489686
WOS:001190679000001,2025,Article,9,0.6194690288306246
WOS:001122664300001,2023,Article,14,0.27004021289561375
WOS:001350589600004,2024,Article,14,0.5500317952075465
WOS:000975700700001,2024,Article,14,0.5107431485979668
WOS:000685265700013,2021,Article,0,0.40039732918707116
WOS:000715622800001,2021,Article,14,0.4083952870393253
WOS:000607499400008,2021,Article,6,0.41305943568037723
WOS:000672132300001,2021,Article,12,0.21523418772745143
WOS:000673830000001,2022,Article,0,0.7863174823064347
WOS:001303782000001,2025,Article,0,0.6832629775546054
WOS:000908687200001,2023,Article,14,0.4329009625619293
WOS:000642546300001,2021,Article,25,0.6581089949103133
WOS:000656643900010,2021,Article,3,0.4376132014471878
WOS:000787081900001,2022,Article,21,0.4225380817860458
WOS:001133288100001,2024,Article,25,0.35558444896028185
WOS:000527986500001,2020,Article,14,0.4509864315119064
WOS:000658944000001,2022,Article,25,0.47573227769248605
WOS:000972868300001,2023,Article,6,0.5906822004425217
WOS:000792204900006,2022,Article,19,0.5213168067645682
WOS:000637796100001,2021,Article,14,0.9239045898630938
WOS:000626807100001,2021,Article,14,0.6090775510772622
WOS:001234399600001,2024,Article,25,0.5292662651326353
WOS:001142929600009,2023,Article; Book Chapter,24,0.29578721448490175
WOS:000997826000001,2024,Article,25,0.3859281728539992
WOS:000523840600006,2020,Article,14,0.3963724124079442
WOS:001387664600001,2024,Article,14,0.793961777946251
WOS:000991699500001,2024,Article,14,0.6139722979098823
WOS:000629095700001,2022,Article,0,0.8174255967525946
WOS:001604023600001,2025,Article,3,0.3774767681746777
WOS:001624510800001,2025,Article,25,0.569682334535146
WOS:001068163000001,2024,Article,14,0.3003855852627424
WOS:001590968300001,2025,Article; Early Access,7,0.5894715742303441
WOS:000621418500006,2021,Article,1,0.39390515962086203
WOS:001062065700001,2024,Article,14,0.5843341671616609
WOS:000883269900001,2022,Article,9,0.6697376526574353
WOS:000840266100007,2022,Article,25,0.4304468832588363
WOS:000565028500001,2020,Article,9,0.3333532969109227
WOS:001227709100001,2024,Article,14,0.8314763307437758
WOS:000886108400002,2022,Article,14,0.8063667438244744
WOS:001625126000001,2025,Article,20,0.298963317324098
WOS:001434753700014,2025,Article,22,0.49198889089211884
WOS:001116798400001,2023,Article,14,0.6631792217725477
WOS:000926679500002,2023,Article,21,0.6539237020386758
WOS:001341077200001,2025,Article,4,0.5119696461022415
WOS:001144228600004,2023,Article,12,0.3728932231240339
WOS:001168115400019,2023,Article; Book Chapter,22,0.490077478139159
WOS:000677670800002,2021,Article,25,0.2436874770689323
WOS:000669205000011,2021,Article,9,0.29043131438546704
WOS:001607883000001,2025,Article,2,0.7971099500955281
WOS:001468361000001,2025,Article,5,0.33353336248854754
WOS:000611893400011,2021,Article,25,0.7053314767923227
WOS:000590343000001,2020,Article,9,0.38021247398865965
WOS:001572447500001,2025,Article,5,0.4314608886771226
WOS:000861941100003,2022,Article,2,0.3605793252369523
WOS:000982529900006,2023,Article,28,0.2912404301441461
WOS:001088886800001,2023,Article,13,0.581861814733544
WOS:001317805000001,2024,Article,16,0.30826897067508663
WOS:000818071100010,2022,Article,2,0.39486010148674205
WOS:001041334800001,2023,Article,31,0.3053295960934531
WOS:001026168200001,2023,Article,25,0.4130080045623544
WOS:000866312200001,2023,Article,22,0.2997200250964553
WOS:001275939000004,2024,Article,3,0.3664102931405451
WOS:001133170200007,2023,Article,9,0.43777099455823476
WOS:000656286300001,2022,Article,0,0.2973687266411796
WOS:001413742500001,2025,Article,4,0.4347416864897253
WOS:000685354100015,2021,Article,14,0.46930071963263087
WOS:001347138300001,2024,Article,9,0.5734035401565686
WOS:001195567400001,2023,Article,0,0.3408331428330709
WOS:000763399400001,2023,Article,0,0.3913013391591037
WOS:001535062000007,2024,Article,14,0.5039986514222248
WOS:001616038500015,2023,Article,2,0.36105650122812105
WOS:000561986300031,2020,Article,25,0.25090485070401214
WOS:000518867200007,2020,Article,28,0.4282649151007677
WOS:000625340400004,2021,Article,14,0.5165953032160938
WOS:000830248100001,2022,Article,24,0.3503047016360122
WOS:001485443500001,2025,Article,11,0.46208226400326674
WOS:001606909700004,2025,Article,9,0.4316722821468867
WOS:001252036800001,2024,Article,30,0.3448057207134919
WOS:000806802500001,2023,Article,25,0.27098683692904857
WOS:000680341200001,2022,Article,14,0.6556114595424828
WOS:001435647000001,2025,Article,8,0.34542208445520195
WOS:000515746200002,2020,Article,0,0.5084819649220035
WOS:001045720400001,2025,Article,5,0.32812665597300383
WOS:001088817800005,2023,Article,30,0.3625972885607148
WOS:000588823500001,2021,Article,11,0.3015461685985016
WOS:001598182800006,2025,Article,4,0.24351838900851697
WOS:000635975300014,2021,Article,13,0.6460139390299476
WOS:000523502300001,2020,Article,5,0.6121089479508226
WOS:000690522500001,2021,Article,13,0.3206117657148898
WOS:000829813600004,2022,Article,5,0.2392064281287084
WOS:001582514400009,2025,Article,1,0.36993235751122794
WOS:000521515400035,2020,Article,29,0.3202715784094724
WOS:000793457000004,2022,Article,21,0.2746371451445834
WOS:000807294400001,2022,Article,22,0.4647548522637037
WOS:000974978900001,2023,Article,14,0.47171465219345465
WOS:000710138100001,2021,Article,9,0.5126894850753604
WOS:001271449200001,2024,Article,5,0.718032304684024
WOS:001067904000001,2023,Article,29,0.6065441845808899
WOS:000968733600004,2023,Article,21,0.3397601603776627
WOS:000542398900001,2020,Article,9,0.36886198564349987
WOS:000668911600011,2021,Article,30,0.6039310883465623
WOS:001627596000001,2025,Article,21,0.606016932242295
WOS:001589613800001,2025,Article,14,0.4150013710334608
WOS:000918229700001,2024,Article,25,0.35580772733686816
WOS:001473909900001,2025,Article,8,0.35507029129585627
WOS:000943355400002,2023,Article,5,0.24553616215675012
WOS:000707715800024,2021,Article,24,0.40322685292367944
WOS:000690829800001,2021,Article,7,0.3383255958295532
WOS:001098235000003,2023,Article,24,0.4938018066474812
WOS:000508466300006,2020,Article,14,0.4294111987922644
WOS:000564395600001,2020,Article,11,0.423219641655474
WOS:000550175600001,2021,Article,8,0.5471698725222722
WOS:001529774500001,2025,Article,4,0.3371741480985114
WOS:000882427700003,2023,Article,11,0.2236840624290148
WOS:001105975200001,2024,Article,8,0.47819555514792983
WOS:000512279000001,2020,Article,19,0.2600886520171533
WOS:000731559100020,2021,Article,13,0.6075651298664928
WOS:000741868800001,2023,Article,8,0.34287592077054463
WOS:000759021000001,2022,Article,16,0.2170441151455913
WOS:000979698300001,2023,Article,16,0.2352912208457486
WOS:001047636100001,2023,Article,4,0.37227222075545147
WOS:001171247900001,2024,Article,0,0.6261567113817923
WOS:000551923100001,2020,Article,24,0.5312389623558398
WOS:000518322900001,2020,Article,8,0.3294418483841797
WOS:000954136700001,2023,Article,25,0.5455167070108989
WOS:001100665600001,2023,Article,2,0.4081998280356904
WOS:000803769800010,2022,Article,5,0.39714943763666016
WOS:000977959000001,2023,Article,29,0.27293351758524204
WOS:000528471000001,2020,Article,31,0.5953576515829488
WOS:000647343400001,2021,Article,3,0.6316014772063037
WOS:000520892700016,2020,Article,1,0.3314995217209363
WOS:001431854200001,2025,Article,21,0.7230176707496628
WOS:000860416000002,2024,Article,5,0.7449806339154658
WOS:000720832300003,2022,Article,11,0.47243164291467027
WOS:000550988700002,2020,Article,9,0.9707994971081713
WOS:000590073500002,2020,Article,26,0.7930126685104524
WOS:000539178300001,2021,Article,3,0.7431449429145696
WOS:001319360400002,2024,Article,26,0.46885749285840833
WOS:001475951500001,2025,Article,13,0.8047162577795797
WOS:000512221600014,2020,Article,26,0.765060648194183
WOS:001009902200001,2023,Article; Early Access,26,0.8442143238899633
WOS:000529424300001,2020,Article,26,0.669274411867823
WOS:001110792900002,2024,Article,25,0.4623104131679702
WOS:000511941600001,2020,Article,21,0.5052504430704841
WOS:000938424200001,2023,Article,16,0.2169695489325335
WOS:001372806100001,2024,Article,14,0.7400941151687979
WOS:000802498800001,2022,Article,16,0.5266076533581686
WOS:001075551300003,2023,Article,11,0.35275076015441703
WOS:001099908400048,2023,Article,11,0.26476495727752203
WOS:000967785900001,2023,Article,30,0.38401847382897647
WOS:001617379100001,2025,Article,0,0.33572775581650727
WOS:000574690600001,2020,Article,14,0.5883370488901791
WOS:000540814100001,2020,Article,0,0.6418279914058687
WOS:001534999000001,2025,Article,2,0.6885188663991866
WOS:000971878600001,2023,Article,9,0.4747227929811821
WOS:001057442100038,2023,Article,8,0.538940277866501
WOS:000992496400001,2023,Article,0,0.49292768583167285
WOS:001473090400001,2025,Article; Early Access,9,0.6801143038539086
WOS:001231095900001,2024,Article,5,0.3217219680919681
WOS:000701186900001,2022,Article,20,0.41494014082960257
WOS:001232302700001,2024,Article,25,0.3554656519761459
WOS:001058861800001,2024,Article,25,0.30318095498187736
WOS:000712349600001,2022,Article,11,0.45770088366620076
WOS:000728145900007,2021,Article,11,0.6868261004416994
WOS:001176742700001,2024,Article,14,0.4485357186888719
WOS:000896818700001,2023,Article,14,0.38005665709840336
WOS:000580906300001,2020,Article,24,0.3575329826013018
WOS:000575422900005,2020,Article,14,0.6222958650295795
WOS:000769803100001,2023,Article,8,0.6446132970484536
WOS:001429246100001,2025,Article,19,0.2438800823853712
WOS:000879544600010,2022,Article,13,0.31900682392617574
WOS:000692688900007,2021,Article,22,0.36372346231376956
WOS:000951664700001,2023,Article,13,0.7591159069887842
WOS:000551537700001,2020,Article,2,0.5083700446075649
WOS:000769669300001,2023,Article,1,0.27217316756100624
WOS:001150485300001,2024,Article,9,0.6431727663311493
WOS:000999219700003,2023,Article,14,0.3098139495001615
WOS:000713721000008,2021,Article,9,0.3784232404107223
WOS:000515206500008,2020,Article,3,0.39676769030079956
WOS:001347021200001,2025,Article,5,0.41066237062221533
WOS:000790075700007,2022,Article,14,0.46737853038365895
WOS:001275587000001,2024,Article,1,0.35149478587025323
WOS:000614150600017,2021,Article,2,0.3917565261519364
WOS:001075551300001,2023,Article,4,0.46980961343864
WOS:001560565400001,2025,Article,6,0.3952451266005999
WOS:001178547700001,2024,Article,2,0.4110857767711153
WOS:000576377900001,2021,Article,24,0.4631083076629698
WOS:000706205800016,2021,Article,14,0.5219998937898651
WOS:000509615800012,2020,Article,21,0.5698973553468174
WOS:000695231900001,2021,Article,14,0.48330376587241736
WOS:001388358500001,2025,Article,11,0.5061394258313479
WOS:000969197600001,2023,Article,18,0.4552049688648955
WOS:001565132600004,2025,Article,30,0.3046408012789158
WOS:001524582000001,2025,Article,13,0.438841118005032
WOS:000538125700001,2020,Article,21,0.8449689249760494
WOS:001621423200013,2023,Article,4,0.30790795036301594
WOS:001531284500020,2025,Article,9,0.5177420445320378
WOS:000875287100001,2022,Article,22,0.4234819424566347
WOS:000787891100017,2022,Article,8,0.48478134035651144
WOS:001648058800009,2025,Article,8,0.26745006566390506
WOS:000775344000030,2022,Article,14,0.3371807175871396
WOS:000927178700006,2023,Article,30,0.23498516217381588
WOS:001621721700018,2025,Article,14,0.25812887992048694
WOS:000898107100001,2022,Article,11,0.32144541650105674
WOS:000766792200010,2022,Article,2,0.30508655503951065
WOS:000518490200019,2020,Article,18,0.23439256639768435
WOS:000683741100001,2021,Article,14,0.48330747265517987
WOS:001087589400001,2023,Article,14,0.725212370247404
WOS:000751154200001,2023,Article,8,0.847944631990918
WOS:000913575800001,2024,Article,5,0.28447136797187733
WOS:000658540400015,2021,Article,6,0.39622737538977765
WOS:000640496400004,2021,Article,6,0.7204668847601878
WOS:001286780300003,2022,Article; Book Chapter,26,0.1819775628266526
WOS:000859861500002,2022,Article,26,0.7871810620330922
WOS:000975980600001,2024,Article,1,0.3986251240700875
WOS:000812650700001,2024,Article,4,0.3159093078795267
WOS:001024701400004,2023,Article,14,0.4043255837988046
WOS:001009900300001,2023,Article,4,0.4222743605676332
WOS:001310515600001,2024,Article,26,0.9762874988024778
WOS:000667628600003,2021,Article,8,0.5341594625013139
WOS:000595043000006,2020,Article,4,0.4955099821278444
WOS:000550071900004,2020,Article,21,0.21568275378699595
WOS:001218363500001,2024,Article,22,0.524151626320864
WOS:000515201200030,2020,Article,16,0.3831001909306511
WOS:001620493700006,2025,Article,29,0.45067980751841236
WOS:000677453100001,2022,Article,23,0.31936234755519277
WOS:000513212900001,2020,Article,27,0.2496478140050851
WOS:000765271500001,2023,Article,8,0.6153622369954986
WOS:001355843400001,2024,Article,26,0.7145239027423692
WOS:001545347100001,2025,Article,8,0.3372059489321259
WOS:001296722000002,2024,Article,5,0.2998806376772863
WOS:001535173100001,2025,Article,14,0.33162858600563333
WOS:000988348800002,2023,Article,30,0.4816591221927863
WOS:000880432000010,2022,Article,17,0.3229251851177459
WOS:001356907400001,2024,Article,21,0.3734185017452667
WOS:001417234500001,2023,Article,8,0.47895287210223386
WOS:001610929600001,2025,Article,11,0.4743210373015378
WOS:000678124900002,2021,Article,29,0.3833956638935652
WOS:000595043000007,2020,Article,4,0.5145174700879054
WOS:000785770100001,2023,Article,29,0.24951156572938335
WOS:000638572600001,2021,Article,4,0.7123338856092739
WOS:001349358600001,2025,Article,16,0.3132177984511894
WOS:001407218900001,2025,Article,29,0.5030429905458831
WOS:001446068400001,2025,Article,25,0.41737485723173745
WOS:000772553300001,2022,Article,25,0.34923190995989434
WOS:000726447500001,2022,Article,8,0.4647083289078273
WOS:001479892600001,2025,Article,29,0.6848452637172157
WOS:001254821600002,2024,Article,27,0.35186937135817925
WOS:001029768500003,2023,Article,30,0.3590998443675071
WOS:000588496700001,2020,Article,2,0.3147779423390143
WOS:001109893800003,2023,Article,9,0.46477088982248677
WOS:001383089000001,2024,Article,17,0.3505122557634373
WOS:000916747500001,2023,Article,28,0.23560758406642127
WOS:001390052300002,2025,Article,14,0.7395542103155034
WOS:001229954600001,2024,Article,25,0.4729423215339132
WOS:000790075700010,2022,Article,9,0.3891997250937489
WOS:001612296300036,2024,Article,5,0.2758395345283356
WOS:000939867400001,2025,Article,31,0.2859913133941431
WOS:000722423900013,2021,Article,29,0.6503735067528833
WOS:000527751100001,2022,Article,8,0.6576591274544745
WOS:000552936700001,2020,Article,28,0.28135716707839953
WOS:001580423700049,2025,Article,29,0.2497370690467107
WOS:000759125400001,2022,Article,1,0.3088620899950269
WOS:001369723900001,2025,Article,31,0.3379686105173699
WOS:001011341800001,2023,Article,1,0.7676325969276233
WOS:000620257300056,2021,Article,14,0.29113744975657696
WOS:000706659100001,2021,Article,9,0.7768497507440527
WOS:000974596700001,2023,Article,16,0.4843233444564439
WOS:000524439000001,2021,Article,25,0.5136822616425242
WOS:001346587700001,2025,Article,16,0.2395715774440408
